#2 Plus 2 Guaranteed Graduation Plan (for transfer students),2 Plus 2 Guaranteed Graduation Plan (for transfer students),http://2plus2.admissions.uiowa.edu
Overnight Stay for Guests in the Hospital,Overnight Stay for Guests in the Hospital,http://www.uihealthcare.org/OvernightGuests/
Paleontology Repository,Paleontology Repository,https://clas.uiowa.edu/ees/facilities/paleontology-repository
Pandemic Flu Preparedness Task Force,Pandemic Flu Preparedness Task Force,http://provost.uiowa.edu/pandemic-influenza-preparedness-task-force
Pappajohn Biomedical Institute,Pappajohn Biomedical Institute,http://www.healthcare.uiowa.edu/pbi/
Pappajohn Entrepreneurial Center,Pappajohn Entrepreneurial Center,http://www.iowajpec.org/
Paramedic Training Program,Paramedic Training Program,http://www.uihealthcare.org/otherservices.aspx?id=1672
Parent and Family Network,Parent and Family Network,https://parents.uiowa.edu/
Parent Email Newsletter,Parent Email Newsletter,https://parents.uiowa.edu/subscribe/
"Parents Weekend, see Family Weekend","Parents Weekend, see Family Weekend",http://imu.uiowa.edu/family-weekend/
"Parents, Information for","Parents, Information for",http://admissions.uiowa.edu/parents-family
Parking and Transportation,Parking and Transportation,http://transportation.uiowa.edu
Partnership for Alcohol Safety,Partnership for Alcohol Safety,http://www.alcoholpartnership.org
"Passwords, HawkID","Passwords, HawkID ",http://hawkid.uiowa.edu/
Path Forward,Path Forward,https://pathforward.uiowa.edu/
"Pathology, Department of","Pathology, Department of",http://www.medicine.uiowa.edu/pathology/
"Patients and Guests, Information for","Patients and Guests, Information for",http://www.uihealthcare.org/visitors/
Payroll,Payroll,https://hr.uiowa.edu/pay/payroll-services
"Peace Corps, UI Office","Peace Corps, UI Office",http://international.uiowa.edu/peace-corps/
"Pediatric Dentistry, Residency Program in","Pediatric Dentistry, Residency Program in",http://www.dentistry.uiowa.edu/pediatric-residency
"Pediatrics, Department of","Pediatrics, Department of",http://www.medicine.uiowa.edu/pediatrics/
Pentacrest Webcam,Pentacrest Webcam,http://webcam.iowa.uiowa.edu/pentacamcur.html
Performance Management,Performance Management,https://hr.uiowa.edu/development/performance
Performance Review Policy,Performance Review Policy,https://opsmanual.uiowa.edu/services/professional-and-scientific-staff/performance-review-university-staff
"Performing Arts, Division of","Performing Arts, Division of",http://dpa.uiowa.edu
Personnel Services see University Human Resources,Personnel Services see University Human Resources,http://hr.uiowa.edu
"Pharmaceuticals, University of Iowa","Pharmaceuticals, University of Iowa",http://uip.pharmacy.uiowa.edu/
"Pharmaceutics, Department of","Pharmaceutics, Department of",http://pharmacy.uiowa.edu/graduate-program-pharmaceutics
"Pharmacology, Department of","Pharmacology, Department of, see Neuroscience and Pharmacology, Department of",https://medicine.uiowa.edu/pharmacology/
"Pharmacy Practice &amp; Science, Department of","Pharmacy Practice & Science, Department of",http://pharmacy.uiowa.edu/academic-department/pps
"Pharmacy, College of","Pharmacy, College of",http://pharmacy.uiowa.edu/
Phi Beta Kappa,Phi Beta Kappa,http://clas.uiowa.edu/students/opportunities-students/phi-beta-kappa
"Philosophy, Department of","Philosophy, Department of",http://clas.uiowa.edu/philosophy/
Photo Service (Center for Media Production),Photo Service (Center for Media Production),http://media.uiowa.edu
"Photography, Medical, see Creative Media Group","Photography, Medical, see Creative Media Group",http://www.uihealthcare.org/photo/
"Photography, University Creative Services","Photography, University Creative Services",https://www.flickr.com/photos/uinews/
"Physical Assault, Reporting Incidents, see Safety and Support","Physical Assault, Reporting Incidents, see Safety and Support",http://uiowa.edu/homepage/safety-and-support
"Physical Therapy and Rehabilitation Science, Graduate Program in","Physical Therapy and Rehabilitation Science, Graduate Program in",http://www.medicine.uiowa.edu/pt/
Physical Therapy Clinic,Physical Therapy Clinic,http://www.uihealthcare.org/Clinic.aspx?id=3626
Physician Assistant Program,Physician Assistant Program,http://www.medicine.uiowa.edu/pa/
"Physician's Directory, see Find a Doctor","Physician's Directory, see Find a Doctor",http://www.uihealthcare.org/FindADoc/
"Physics and Astronomy, Department of","Physics and Astronomy, Department of",http://www.physics.uiowa.edu/
"Physics Library, see Sciences Library","Physics Library, see Sciences Library",http://www.lib.uiowa.edu/sciences
"Physiology and Biophysics, see Molecular Physiology and Biophysics","Physiology and Biophysics, see Molecular Physiology and Biophysics",http://www.physiology.uiowa.edu/
PICK ONE! Program,PICK ONE! Program,http://studentlife.uiowa.edu/pickone/
"Placement Services, College of Engineering","Placement Services, College of Engineering",http://www.engineering.uiowa.edu/ess/current-students/career-development/
"Placement Services, College of Law","Placement Services, College of Law",http://www.law.uiowa.edu/careers/
"Placement Services, College of Liberal Arts and Sciences (Career Center)","Placement Services, College of Liberal Arts and Sciences (Career Center)",http://www.careers.uiowa.edu/
"Placement Services, MBA","Placement Services, MBA",http://tippie.uiowa.edu/mba/
Placement Services-Career Center,Placement Services-Career Center,http://www.careers.uiowa.edu/
"Plagiarism Detection Service, see Turnitin","Plagiarism Detection Service, see Turnitin",http://its.uiowa.edu/support/turnitin/
"Planetary Plasma Interactions, see Radio and Plasma Wave Group","Planetary Plasma Interactions, see Radio and Plasma Wave Group",http://www-pw.physics.uiowa.edu
"Planning and Development, Campus","Planning and Development, Campus",https://uiowa.edu/planning-and-development/
"Playwrights Workshop, Iowa","Playwrights Workshop, Iowa",http://theatre.uiowa.edu/academic-programs/mfa-programs/playwrights-workshop
Plum Grove Historic Farm,Plum Grove Historic Farm,https://archaeology.uiowa.edu/plum-grove-historic-farm-2000
"Plumbing, Water Problems, see Work Control Center, FSG","Plumbing, Water Problems, see Work Control Center, FSG",http://www.facilities.uiowa.edu/bls/wcc.html
"Police, Campus (Public Safety)","Police, Campus (Public Safety)",http://police.uiowa.edu/
Policies &amp; Regulations Affecting Students,Policies & Regulations Affecting Students,http://dos.uiowa.edu/policies
"Policies and Manuals, see UI Policy Links","Policies and Manuals, see UI Policy Links",http://uiowa.edu/homepage/safety-and-support/ui-policy-links
"Policy Notifications to Faculty and Staff, Annual","Policy Notifications to Faculty and Staff, Annual",https://hr.uiowa.edu/policies/a-z
"Political Science, Department of","Political Science, Department of",http://clas.uiowa.edu/polisci/
"Political Stock Market, see Iowa Electronic Markets","Political Stock Market, see Iowa Electronic Markets",http://tippie.uiowa.edu/iem/
Pomerantz Career Center,Pomerantz Career Center,http://careers.uiowa.edu/
"Pomerantz, Marvin A., Business Library","Pomerantz, Marvin A., Business Library",http://www.lib.uiowa.edu/biz/
"POROI, Project on the Rhetoric of Inquiry","POROI, Project on the Rhetoric of Inquiry",http://poroi.grad.uiowa.edu/
"Portal, My Research","Portal, My Research",https://myportal.research.uiowa.edu
"Portfolio, Iowa's Electronic (ifolio)","Portfolio, Iowa's Electronic (ifolio)",http://its.uiowa.edu/ifolio
"Portuguese, Department of Spanish and","Portuguese, Department of Spanish and",http://clas.uiowa.edu/dwllc/spanish-portuguese/
"Post Graduate Specialty Programs, Dentistry","Post Graduate Specialty Programs, Dentistry",http://www.dentistry.uiowa.edu/education-graduate-programs
"Postdoctoral Association, University of Iowa","Postdoctoral Association, University of Iowa",http://uipda.grad.uiowa.edu/
Postdoctoral Employment Opportunities,Postdoctoral Employment Opportunities,http://jobs.uiowa.edu/content/postdoc/
"Postdoctoral Scholars, Office of","Postdoctoral Scholars, Office of",http://postdoc.grad.uiowa.edu/
Prairielands ATTC,Prairielands ATTC,http://www.attcnetwork.org/regcenters/index_prairielands.asp
Pregnancy Care and Childbirth,Pregnancy Care and Childbirth,https://uihc.org/pregnancy-care-clinic
President's Welcome,President's Welcome,http://president.uiowa.edu/
Presidential Committee on Athletics,Presidential Committee on Athletics,http://president.uiowa.edu/charter-committees/presidential-committee-athletics-non-charter
Presidential Lecture Series,Presidential Lecture Series,http://president.uiowa.edu/presidents-office/presidential-lecture-series
Press Releases (archived),Press Releases (archived),http://news.uiowa.edu/releases.html
"Press, University of Iowa","Press, University of Iowa",http://www.uiowapress.org/
"Preventive &amp; Community Dentistry, Graduate Program in","Preventive & Community Dentistry, Graduate Program in",http://www.dentistry.uiowa.edu/preventive
Preventive Intervention Center,Preventive Intervention Center,http://www.public-health.uiowa.edu/pic/index.html
Pride Alliance Center,Pride Alliance Center (formerly LGBTQ Resource Center),https://multicultural.uiowa.edu/centers/pride-alliance-center/
Printing and Mailing Services,Printing and Mailing Services,http://printmail.bo.uiowa.edu/printmail
Printing Services,Printing Services,http://printmail.bo.uiowa.edu/printmail/printsvc.shtml
Privacy Rules - HIPAA,Privacy Rules - HIPAA,http://itsecurity.uiowa.edu/hipaa/
Procurement Card (Purchasing/Accounts Payable &amp; Travel),Procurement Card (Purchasing/Accounts Payable & Travel),http://www.uiowa.edu/ap-purchasing/procurement-card
Professional Job Opportunities,Professional Job Opportunities,http://jobs.uiowa.edu/jobSearch/index.php
"Professional Services Agreements, Policies and Procedures","Professional Services Agreements, Policies and Procedures",https://opsmanual.uiowa.edu/administrative-financial-and-facilities-policies/purchasing#11.10
Profile of Students,Profile of Students,https://registrar.uiowa.edu/student-profile
Project Art,Project Art,https://uihc.org/project-art
Project for the Advancement and Study of Art and Life in Africa,Project for the Advancement and Study of Art and Life in Africa,https://africa.uima.uiowa.edu/about/
Project on the Rhetoric of Inquiry (POROI),Project on the Rhetoric of Inquiry (POROI),http://poroi.grad.uiowa.edu/
Property Claims,Property Claims,https://uiowa.edu/riskmanagement/claims-and-incident-reporting
Property Insurance,Property Insurance,https://opsmanual.uiowa.edu/administrative-financial-and-facilities-policies/risk-management-insurance-and-loss-prevention
"Property Loss, Theft, or Destruction","Property Loss, Theft, or Destruction",https://opsmanual.uiowa.edu/administrative-financial-and-facilities-policies/equipment-and-personal-property-university-3
"Property Management, see Capital Assets Management","Property Management, see Capital Assets Management",http://cam.fo.uiowa.edu
"Prosthodontics, Graduate Program in","Prosthodontics, Graduate Program in",http://www.dentistry.uiowa.edu/prosthodontics
Protein Crystallography Facility,Protein Crystallography Facility,http://www.medicine.uiowa.edu/crystallography/
Proteomics Facility,Proteomics Facility,http://www.medicine.uiowa.edu/proteomics/
ProTrav (Procurement Card &amp; Travel Vouchers),ProTrav (Procurement Card & Travel Vouchers),http://www.uiowa.edu/ap-purchasing/procurement-card
Provost,Provost,http://provost.uiowa.edu/
"Psychiatry, Department of","Psychiatry, Department of",http://www.medicine.uiowa.edu/psychiatry/
"Psychological and Brain Sciences, Department of","Psychological and Brain Sciences, Department of",http://www.psychology.uiowa.edu
"Psychological and Quantitative Foundations, Department of","Psychological and Quantitative Foundations, Department of",http://www.education.uiowa.edu/pq/home
"Psychology, Department of","Psychology, Department of",http://www.psychology.uiowa.edu/
"Public Affairs, Master of","Public Affairs, Master of",https://www.urban.uiowa.edu/mpa/university-of-iowa-mpa
Public Digital Arts,Public Digital Arts,https://pda.uiowa.edu/
"Public Health Practice, Institute for","Public Health Practice, Institute for",http://cph.uiowa.edu/iphp/
"Public Health Statistics, Center for","Public Health Statistics, Center for",http://www.public-health.uiowa.edu/cphs/
"Public Health, College of","Public Health, College of",http://www.public-health.uiowa.edu
Public Humanities in a Digital World,Public Humanities in a Digital World,https://clas.uiowa.edu/phdw/home
Public Policy Center,Public Policy Center,http://ppc.uiowa.edu/
"Public Records Site, UI","Public Records Site, UI—See Transparency, Office of",http://transparency.uiowa.edu/
"Public Relations, see University Communication and Marketing","Public Relations, see Office of Strategic Communication",http://vpsc.uiowa.edu/
Public Safety (Campus Police),Public Safety (Campus Police),http://police.uiowa.edu/
"Publications, University, see University Creative Services","Publications, University, see Strategic Communication",https://osc.uiowa.edu/
Purchasing,Purchasing,http://www.uiowa.edu/ap-purchasing/purchasing
"QuickCare, UI","QuickCare, UI",http://www.uihealthcare.org/quickcare/
Quill &amp; Scroll,Quill & Scroll,http://quillandscroll.org/
Radiation Oncology,Radiation Oncology,http://www.medicine.uiowa.edu/radiationoncology/
Radiation Sciences Program,Radiation Sciences Program,https://medicine.uiowa.edu/radsci/
"Radio Stations, UI, see Iowa Public Radio","Radio Stations, UI, see Iowa Public Radio",http://iowapublicradio.org
"Radiology, Department of","Radiology, Department of",http://www.medicine.uiowa.edu/radiology/
Rape Aggression Defense Programs,Rape Aggression Defense Programs,http://police.uiowa.edu/services/educational-programs/rape-aggression-defense-rad/
"Rape Reporting, see Reporting Sexual Assault","Rape Reporting, see Reporting Sexual Assault",http://police.uiowa.edu/be-proactive/reporting-sexual-assault/
Rape Victim Advocacy Program (RVAP),Rape Victim Advocacy Program (RVAP),http://www.rvap.org/home/
